id,user,ascent_stats,bind_stats,breeze_stats,icebox_stats,lotus_stats,split_stats,sunset_stats
569,pAura,"{'RND': '60', 'KPR': '0.50', 'APR': '0.58', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '39', 'KPR': '0.69', 'APR': '0.28', 'FKPR': '0.13', 'KMAX': '20'}","{'RND': '36', 'KPR': '0.78', 'APR': '0.39', 'FKPR': '0.19', 'KMAX': '16'}","{'RND': '16', 'KPR': '0.38', 'APR': '0.25', 'FKPR': '0.19', 'KMAX': '6'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '65', 'KPR': '0.55', 'APR': '0.32', 'FKPR': '0.03', 'KMAX': '13'}","{'RND': '68', 'KPR': '0.71', 'APR': '0.51', 'FKPR': '0.13', 'KMAX': '18'}"
8041,Brave,"{'RND': '60', 'KPR': '0.73', 'APR': '0.25', 'FKPR': '0.15', 'KMAX': '17'}","{'RND': '39', 'KPR': '0.64', 'APR': '0.31', 'FKPR': '0.03', 'KMAX': '17'}","{'RND': '36', 'KPR': '0.44', 'APR': '0.33', 'FKPR': '0.08', 'KMAX': '10'}","{'RND': '16', 'KPR': '1.13', 'APR': '0.44', 'FKPR': '0.13', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '65', 'KPR': '0.77', 'APR': '0.37', 'FKPR': '0.06', 'KMAX': '24'}","{'RND': '68', 'KPR': '0.62', 'APR': '0.40', 'FKPR': '0.09', 'KMAX': '21'}"
10146,reazy,"{'RND': '60', 'KPR': '0.53', 'APR': '0.40', 'FKPR': '0.07', 'KMAX': '14'}","{'RND': '39', 'KPR': '0.62', 'APR': '0.36', 'FKPR': '0.03', 'KMAX': '13'}","{'RND': '36', 'KPR': '0.61', 'APR': '0.42', 'FKPR': '0.06', 'KMAX': '12'}","{'RND': '16', 'KPR': '0.50', 'APR': '0.19', 'FKPR': '0.06', 'KMAX': '8'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '65', 'KPR': '0.72', 'APR': '0.48', 'FKPR': '0.02', 'KMAX': '18'}","{'RND': '68', 'KPR': '0.44', 'APR': '0.29', 'FKPR': '0.01', 'KMAX': '12'}"
10161,QutionerX,"{'RND': '60', 'KPR': '0.68', 'APR': '0.15', 'FKPR': '0.12', 'KMAX': '18'}","{'RND': '39', 'KPR': '0.64', 'APR': '0.15', 'FKPR': '0.18', 'KMAX': '16'}","{'RND': '36', 'KPR': '0.61', 'APR': '0.06', 'FKPR': '0.17', 'KMAX': '14'}","{'RND': '16', 'KPR': '0.94', 'APR': '0.44', 'FKPR': '0.13', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '65', 'KPR': '0.86', 'APR': '0.25', 'FKPR': '0.28', 'KMAX': '20'}","{'RND': '68', 'KPR': '0.93', 'APR': '0.18', 'FKPR': '0.22', 'KMAX': '31'}"
8044,MrFaliN,"{'RND': '20', 'KPR': '1.00', 'APR': '0.35', 'FKPR': '0.10', 'KMAX': '20'}","{'RND': '64', 'KPR': '0.75', 'APR': '0.25', 'FKPR': '0.16', 'KMAX': '18'}","{'RND': '20', 'KPR': '0.60', 'APR': '0.30', 'FKPR': '0.15', 'KMAX': '12'}","{'RND': '64', 'KPR': '0.77', 'APR': '0.33', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '111', 'KPR': '0.65', 'APR': '0.44', 'FKPR': '0.07', 'KMAX': '25'}","{'RND': '57', 'KPR': '0.56', 'APR': '0.39', 'FKPR': '0.11', 'KMAX': '16'}","{'RND': '62', 'KPR': '0.65', 'APR': '0.35', 'FKPR': '0.11', 'KMAX': '17'}"
8369,yetujey,"{'RND': '20', 'KPR': '0.40', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '8'}","{'RND': '64', 'KPR': '0.73', 'APR': '0.19', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': '20', 'KPR': '0.70', 'APR': '0.25', 'FKPR': '0.10', 'KMAX': '14'}","{'RND': '64', 'KPR': '0.80', 'APR': '0.23', 'FKPR': '0.17', 'KMAX': '18'}","{'RND': '111', 'KPR': '0.68', 'APR': '0.23', 'FKPR': '0.16', 'KMAX': '30'}","{'RND': '57', 'KPR': '0.88', 'APR': '0.19', 'FKPR': '0.07', 'KMAX': '20'}","{'RND': '62', 'KPR': '0.69', 'APR': '0.18', 'FKPR': '0.10', 'KMAX': '16'}"
6510,AtaKaptan,"{'RND': '20', 'KPR': '0.55', 'APR': '0.85', 'FKPR': '0.10', 'KMAX': '11'}","{'RND': '64', 'KPR': '0.78', 'APR': '0.44', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '20', 'KPR': '0.85', 'APR': '0.55', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': '64', 'KPR': '0.67', 'APR': '0.39', 'FKPR': '0.06', 'KMAX': '15'}","{'RND': '111', 'KPR': '0.67', 'APR': '0.50', 'FKPR': '0.06', 'KMAX': '30'}","{'RND': '57', 'KPR': '0.75', 'APR': '0.37', 'FKPR': '0.12', 'KMAX': '15'}","{'RND': '62', 'KPR': '0.56', 'APR': '0.39', 'FKPR': '0.02', 'KMAX': '20'}"
573,cNed,"{'RND': '20', 'KPR': '0.75', 'APR': '0.20', 'FKPR': '0.20', 'KMAX': '15'}","{'RND': '64', 'KPR': '0.70', 'APR': '0.28', 'FKPR': '0.11', 'KMAX': '21'}","{'RND': '20', 'KPR': '1.05', 'APR': '0.20', 'FKPR': '0.15', 'KMAX': '21'}","{'RND': '64', 'KPR': '0.70', 'APR': '0.05', 'FKPR': '0.14', 'KMAX': '16'}","{'RND': '111', 'KPR': '0.74', 'APR': '0.23', 'FKPR': '0.18', 'KMAX': '25'}","{'RND': '57', 'KPR': '0.89', 'APR': '0.18', 'FKPR': '0.18', 'KMAX': '19'}","{'RND': '62', 'KPR': '1.02', 'APR': '0.16', 'FKPR': '0.11', 'KMAX': '22'}"
1139,qRaxs,"{'RND': '20', 'KPR': '1.10', 'APR': '0.60', 'FKPR': '0.05', 'KMAX': '22'}","{'RND': '64', 'KPR': '0.59', 'APR': '0.63', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': '20', 'KPR': '0.50', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '10'}","{'RND': '64', 'KPR': '0.61', 'APR': '0.59', 'FKPR': '0.03', 'KMAX': '16'}","{'RND': '111', 'KPR': '0.68', 'APR': '0.38', 'FKPR': '0.04', 'KMAX': '20'}","{'RND': '57', 'KPR': '0.79', 'APR': '0.18', 'FKPR': '0.11', 'KMAX': '21'}","{'RND': '62', 'KPR': '0.66', 'APR': '0.31', 'FKPR': '0.13', 'KMAX': '19'}"
1265,johnqt,"{'RND': '102', 'KPR': '0.52', 'APR': '0.23', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '156', 'KPR': '0.60', 'APR': '0.26', 'FKPR': '0.04', 'KMAX': '17'}","{'RND': '78', 'KPR': '0.56', 'APR': '0.19', 'FKPR': '0.06', 'KMAX': '13'}","{'RND': '137', 'KPR': '0.66', 'APR': '0.31', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': '222', 'KPR': '0.77', 'APR': '0.36', 'FKPR': '0.07', 'KMAX': '29'}","{'RND': '251', 'KPR': '0.76', 'APR': '0.25', 'FKPR': '0.10', 'KMAX': '19'}","{'RND': '156', 'KPR': '0.68', 'APR': '0.28', 'FKPR': '0.06', 'KMAX': '21'}"
9,TenZ,"{'RND': '102', 'KPR': '0.73', 'APR': '0.46', 'FKPR': '0.10', 'KMAX': '19'}","{'RND': '156', 'KPR': '0.71', 'APR': '0.37', 'FKPR': '0.16', 'KMAX': '21'}","{'RND': '78', 'KPR': '0.56', 'APR': '0.45', 'FKPR': '0.06', 'KMAX': '16'}","{'RND': '137', 'KPR': '0.66', 'APR': '0.69', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': '222', 'KPR': '0.76', 'APR': '0.52', 'FKPR': '0.11', 'KMAX': '25'}","{'RND': '251', 'KPR': '0.74', 'APR': '0.48', 'FKPR': '0.10', 'KMAX': '20'}","{'RND': '156', 'KPR': '0.87', 'APR': '0.41', 'FKPR': '0.11', 'KMAX': '30'}"
729,Zellsis,"{'RND': '102', 'KPR': '0.56', 'APR': '0.60', 'FKPR': '0.07', 'KMAX': '17'}","{'RND': '156', 'KPR': '0.67', 'APR': '0.49', 'FKPR': '0.06', 'KMAX': '21'}","{'RND': '78', 'KPR': '0.51', 'APR': '0.27', 'FKPR': '0.04', 'KMAX': '14'}","{'RND': '137', 'KPR': '0.62', 'APR': '0.15', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '222', 'KPR': '0.66', 'APR': '0.20', 'FKPR': '0.07', 'KMAX': '23'}","{'RND': '251', 'KPR': '0.74', 'APR': '0.40', 'FKPR': '0.10', 'KMAX': '19'}","{'RND': '156', 'KPR': '0.58', 'APR': '0.61', 'FKPR': '0.04', 'KMAX': '19'}"
4004,zekken,"{'RND': '102', 'KPR': '0.93', 'APR': '0.17', 'FKPR': '0.25', 'KMAX': '25'}","{'RND': '156', 'KPR': '0.83', 'APR': '0.23', 'FKPR': '0.19', 'KMAX': '27'}","{'RND': '78', 'KPR': '0.74', 'APR': '0.13', 'FKPR': '0.23', 'KMAX': '20'}","{'RND': '137', 'KPR': '0.71', 'APR': '0.09', 'FKPR': '0.20', 'KMAX': '21'}","{'RND': '222', 'KPR': '0.91', 'APR': '0.21', 'FKPR': '0.23', 'KMAX': '32'}","{'RND': '251', 'KPR': '0.91', 'APR': '0.28', 'FKPR': '0.20', 'KMAX': '29'}","{'RND': '156', 'KPR': '0.90', 'APR': '0.15', 'FKPR': '0.27', 'KMAX': '31'}"
659,Sacy,"{'RND': '102', 'KPR': '0.75', 'APR': '0.39', 'FKPR': '0.08', 'KMAX': '24'}","{'RND': '156', 'KPR': '0.66', 'APR': '0.40', 'FKPR': '0.08', 'KMAX': '23'}","{'RND': '78', 'KPR': '0.62', 'APR': '0.18', 'FKPR': '0.09', 'KMAX': '15'}","{'RND': '137', 'KPR': '0.59', 'APR': '0.15', 'FKPR': '0.04', 'KMAX': '22'}","{'RND': '222', 'KPR': '0.57', 'APR': '0.50', 'FKPR': '0.04', 'KMAX': '20'}","{'RND': '251', 'KPR': '0.60', 'APR': '0.51', 'FKPR': '0.09', 'KMAX': '18'}","{'RND': '156', 'KPR': '0.65', 'APR': '0.38', 'FKPR': '0.04', 'KMAX': '23'}"
1671,kon4n,"{'RND': '36', 'KPR': '0.67', 'APR': '0.33', 'FKPR': '0.06', 'KMAX': '12'}","{'RND': '21', 'KPR': '0.38', 'APR': '0.24', 'FKPR': '0.05', 'KMAX': '8'}","{'RND': '88', 'KPR': '0.57', 'APR': '0.31', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '40', 'KPR': '0.43', 'APR': '0.18', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '52', 'KPR': '0.60', 'APR': '0.17', 'FKPR': '0.10', 'KMAX': '14'}","{'RND': '37', 'KPR': '0.43', 'APR': '0.41', 'FKPR': '0.05', 'KMAX': '11'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
939,mwzera,"{'RND': '36', 'KPR': '0.78', 'APR': '0.17', 'FKPR': '0.19', 'KMAX': '15'}","{'RND': '21', 'KPR': '0.71', 'APR': '0.24', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': '88', 'KPR': '0.76', 'APR': '0.23', 'FKPR': '0.11', 'KMAX': '23'}","{'RND': '40', 'KPR': '0.70', 'APR': '0.20', 'FKPR': '0.18', 'KMAX': '23'}","{'RND': '52', 'KPR': '0.56', 'APR': '0.27', 'FKPR': '0.06', 'KMAX': '13'}","{'RND': '37', 'KPR': '0.81', 'APR': '0.14', 'FKPR': '0.16', 'KMAX': '24'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
8706,havoc,"{'RND': '36', 'KPR': '0.75', 'APR': '0.31', 'FKPR': '0.14', 'KMAX': '15'}","{'RND': '21', 'KPR': '0.95', 'APR': '0.10', 'FKPR': '0.19', 'KMAX': '20'}","{'RND': '88', 'KPR': '0.49', 'APR': '0.19', 'FKPR': '0.14', 'KMAX': '20'}","{'RND': '40', 'KPR': '0.65', 'APR': '0.10', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '52', 'KPR': '0.46', 'APR': '0.15', 'FKPR': '0.08', 'KMAX': '10'}","{'RND': '37', 'KPR': '0.70', 'APR': '0.27', 'FKPR': '0.16', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
1711,Khalil,"{'RND': '36', 'KPR': '0.83', 'APR': '0.22', 'FKPR': '0.03', 'KMAX': '16'}","{'RND': '21', 'KPR': '0.52', 'APR': '0.29', 'FKPR': '0.00', 'KMAX': '11'}","{'RND': '88', 'KPR': '0.57', 'APR': '0.19', 'FKPR': '0.07', 'KMAX': '15'}","{'RND': '40', 'KPR': '0.53', 'APR': '0.23', 'FKPR': '0.03', 'KMAX': '14'}","{'RND': '52', 'KPR': '0.50', 'APR': '0.21', 'FKPR': '0.02', 'KMAX': '14'}","{'RND': '37', 'KPR': '0.49', 'APR': '0.30', 'FKPR': '0.03', 'KMAX': '11'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
725,nzr,"{'RND': '15', 'KPR': '0.93', 'APR': '0.47', 'FKPR': '0.00', 'KMAX': '14'}","{'RND': '21', 'KPR': '0.71', 'APR': '0.38', 'FKPR': '0.00', 'KMAX': '15'}","{'RND': '41', 'KPR': '0.61', 'APR': '0.27', 'FKPR': '0.02', 'KMAX': '15'}","{'RND': '40', 'KPR': '0.63', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '14'}","{'RND': '52', 'KPR': '0.75', 'APR': '0.27', 'FKPR': '0.00', 'KMAX': '23'}","{'RND': '15', 'KPR': '0.67', 'APR': '0.27', 'FKPR': '0.07', 'KMAX': '10'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
4880,nizhaoTZH,"{'RND': '40', 'KPR': '0.85', 'APR': '0.58', 'FKPR': '', 'KMAX': '21'}","{'RND': '49', 'KPR': '0.57', 'APR': '0.55', 'FKPR': '', 'KMAX': '14'}","{'RND': '121', 'KPR': '0.64', 'APR': '0.28', 'FKPR': '', 'KMAX': '17'}","{'RND': '106', 'KPR': '0.75', 'APR': '0.29', 'FKPR': '', 'KMAX': '22'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '41', 'KPR': '0.66', 'APR': '0.29', 'FKPR': '', 'KMAX': '19'}","{'RND': '87', 'KPR': '0.68', 'APR': '0.29', 'FKPR': '', 'KMAX': '20'}"
3741,vo0kashu,"{'RND': '40', 'KPR': '0.70', 'APR': '0.23', 'FKPR': '', 'KMAX': '18'}","{'RND': '49', 'KPR': '0.88', 'APR': '0.24', 'FKPR': '', 'KMAX': '23'}","{'RND': '121', 'KPR': '0.79', 'APR': '0.17', 'FKPR': '', 'KMAX': '22'}","{'RND': '106', 'KPR': '0.72', 'APR': '0.14', 'FKPR': '', 'KMAX': '22'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '41', 'KPR': '1.02', 'APR': '0.29', 'FKPR': '', 'KMAX': '22'}","{'RND': '87', 'KPR': '1.09', 'APR': '0.30', 'FKPR': '', 'KMAX': '28'}"
41774,Shion7,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '26', 'KPR': '0.92', 'APR': '0.38', 'FKPR': '', 'KMAX': '24'}","{'RND': '102', 'KPR': '0.55', 'APR': '0.25', 'FKPR': '', 'KMAX': '14'}","{'RND': '82', 'KPR': '0.60', 'APR': '0.41', 'FKPR': '', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '20', 'KPR': '0.60', 'APR': '0.35', 'FKPR': '', 'KMAX': '12'}","{'RND': '63', 'KPR': '0.71', 'APR': '0.32', 'FKPR': '', 'KMAX': '18'}"
11524,Nicc,"{'RND': '40', 'KPR': '0.73', 'APR': '0.73', 'FKPR': '', 'KMAX': '15'}","{'RND': '49', 'KPR': '0.65', 'APR': '0.39', 'FKPR': '', 'KMAX': '18'}","{'RND': '121', 'KPR': '0.78', 'APR': '0.40', 'FKPR': '', 'KMAX': '20'}","{'RND': '106', 'KPR': '0.71', 'APR': '0.20', 'FKPR': '', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '41', 'KPR': '0.59', 'APR': '0.54', 'FKPR': '', 'KMAX': '14'}","{'RND': '87', 'KPR': '0.64', 'APR': '0.43', 'FKPR': '', 'KMAX': '18'}"
7841,TvirusLuke,"{'RND': '40', 'KPR': '0.93', 'APR': '0.28', 'FKPR': '', 'KMAX': '19'}","{'RND': '49', 'KPR': '0.82', 'APR': '0.43', 'FKPR': '', 'KMAX': '21'}","{'RND': '121', 'KPR': '0.61', 'APR': '0.16', 'FKPR': '', 'KMAX': '18'}","{'RND': '106', 'KPR': '0.80', 'APR': '0.13', 'FKPR': '', 'KMAX': '25'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '41', 'KPR': '0.54', 'APR': '0.22', 'FKPR': '', 'KMAX': '14'}","{'RND': '87', 'KPR': '0.49', 'APR': '0.21', 'FKPR': '', 'KMAX': '16'}"
4705,Flex1n,"{'RND': '66', 'KPR': '0.77', 'APR': '0.59', 'FKPR': '', 'KMAX': '22'}","{'RND': '108', 'KPR': '0.65', 'APR': '0.34', 'FKPR': '', 'KMAX': '20'}","{'RND': '34', 'KPR': '0.44', 'APR': '0.38', 'FKPR': '', 'KMAX': '15'}","{'RND': '42', 'KPR': '0.67', 'APR': '0.38', 'FKPR': '', 'KMAX': '18'}","{'RND': '102', 'KPR': '0.83', 'APR': '0.38', 'FKPR': '', 'KMAX': '27'}","{'RND': '59', 'KPR': '0.69', 'APR': '0.49', 'FKPR': '', 'KMAX': '19'}","{'RND': '136', 'KPR': '0.62', 'APR': '0.37', 'FKPR': '', 'KMAX': '25'}"
41739,slowly,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
3547,Ninebody,"{'RND': '41', 'KPR': '0.76', 'APR': '0.51', 'FKPR': '', 'KMAX': '22'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '24', 'KPR': '0.83', 'APR': '0.21', 'FKPR': '', 'KMAX': '20'}","{'RND': '16', 'KPR': '0.75', 'APR': '0.31', 'FKPR': '', 'KMAX': '12'}"
4771,ICEKING,"{'RND': '90', 'KPR': '0.57', 'APR': '0.44', 'FKPR': '', 'KMAX': '17'}","{'RND': '39', 'KPR': '0.64', 'APR': '0.28', 'FKPR': '', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '42', 'KPR': '0.55', 'APR': '0.36', 'FKPR': '', 'KMAX': '14'}","{'RND': '19', 'KPR': '0.42', 'APR': '0.16', 'FKPR': '', 'KMAX': '8'}","{'RND': '44', 'KPR': '0.84', 'APR': '0.27', 'FKPR': '', 'KMAX': '23'}","{'RND': '58', 'KPR': '0.48', 'APR': '0.48', 'FKPR': '', 'KMAX': '11'}"
4773,AAK,"{'RND': '90', 'KPR': '0.76', 'APR': '0.13', 'FKPR': '', 'KMAX': '24'}","{'RND': '39', 'KPR': '0.82', 'APR': '0.15', 'FKPR': '', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '42', 'KPR': '0.67', 'APR': '0.31', 'FKPR': '', 'KMAX': '17'}","{'RND': '19', 'KPR': '0.47', 'APR': '0.11', 'FKPR': '', 'KMAX': '9'}","{'RND': '44', 'KPR': '0.75', 'APR': '0.18', 'FKPR': '', 'KMAX': '19'}","{'RND': '58', 'KPR': '0.71', 'APR': '0.19', 'FKPR': '', 'KMAX': '22'}"
7135,hfmi0dzjc9z7,"{'RND': '90', 'KPR': '0.56', 'APR': '0.26', 'FKPR': '', 'KMAX': '14'}","{'RND': '39', 'KPR': '1.00', 'APR': '0.18', 'FKPR': '', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '42', 'KPR': '0.83', 'APR': '0.14', 'FKPR': '', 'KMAX': '19'}","{'RND': '19', 'KPR': '0.89', 'APR': '0.00', 'FKPR': '', 'KMAX': '17'}","{'RND': '44', 'KPR': '0.59', 'APR': '0.34', 'FKPR': '', 'KMAX': '20'}","{'RND': '58', 'KPR': '0.72', 'APR': '0.17', 'FKPR': '', 'KMAX': '20'}"
14444,Eren,"{'RND': '49', 'KPR': '0.82', 'APR': '0.10', 'FKPR': '', 'KMAX': '23'}","{'RND': '39', 'KPR': '0.77', 'APR': '0.46', 'FKPR': '', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '42', 'KPR': '0.52', 'APR': '0.19', 'FKPR': '', 'KMAX': '13'}","{'RND': '19', 'KPR': '0.37', 'APR': '0.11', 'FKPR': '', 'KMAX': '7'}","{'RND': '20', 'KPR': '0.85', 'APR': '0.30', 'FKPR': '', 'KMAX': '17'}","{'RND': '42', 'KPR': '0.57', 'APR': '0.19', 'FKPR': '', 'KMAX': '12'}"
217,SEIDER,"{'RND': '71', 'KPR': '0.62', 'APR': '0.30', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': '108', 'KPR': '0.61', 'APR': '0.35', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '41', 'KPR': '0.63', 'APR': '0.24', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': '33', 'KPR': '0.67', 'APR': '0.27', 'FKPR': '0.09', 'KMAX': '11'}","{'RND': '98', 'KPR': '0.62', 'APR': '0.35', 'FKPR': '0.03', 'KMAX': '19'}","{'RND': '122', 'KPR': '0.52', 'APR': '0.21', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': '33', 'KPR': '0.70', 'APR': '0.39', 'FKPR': '0.03', 'KMAX': '12'}"
17644,Matrixx,"{'RND': '71', 'KPR': '0.59', 'APR': '0.66', 'FKPR': '0.07', 'KMAX': '19'}","{'RND': '108', 'KPR': '0.69', 'APR': '0.41', 'FKPR': '0.07', 'KMAX': '24'}","{'RND': '41', 'KPR': '0.68', 'APR': '0.22', 'FKPR': '0.15', 'KMAX': '15'}","{'RND': '33', 'KPR': '0.58', 'APR': '0.24', 'FKPR': '0.09', 'KMAX': '13'}","{'RND': '98', 'KPR': '0.65', 'APR': '0.35', 'FKPR': '0.01', 'KMAX': '20'}","{'RND': '122', 'KPR': '0.69', 'APR': '0.43', 'FKPR': '0.11', 'KMAX': '22'}","{'RND': '33', 'KPR': '0.73', 'APR': '0.27', 'FKPR': '0.03', 'KMAX': '16'}"
5292,al0rante,"{'RND': '45', 'KPR': '0.58', 'APR': '0.16', 'FKPR': '0.04', 'KMAX': '16'}","{'RND': '108', 'KPR': '0.78', 'APR': '0.30', 'FKPR': '0.06', 'KMAX': '28'}","{'RND': '41', 'KPR': '0.78', 'APR': '0.10', 'FKPR': '0.05', 'KMAX': '21'}","{'RND': '33', 'KPR': '0.91', 'APR': '0.12', 'FKPR': '0.12', 'KMAX': '23'}","{'RND': '74', 'KPR': '0.59', 'APR': '0.20', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': '122', 'KPR': '0.73', 'APR': '0.31', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '33', 'KPR': '0.85', 'APR': '0.12', 'FKPR': '0.15', 'KMAX': '17'}"
4244,YaBoiLewis,"{'RND': '71', 'KPR': '0.70', 'APR': '0.75', 'FKPR': '0.07', 'KMAX': '17'}","{'RND': '108', 'KPR': '0.86', 'APR': '0.36', 'FKPR': '0.16', 'KMAX': '22'}","{'RND': '41', 'KPR': '0.71', 'APR': '0.22', 'FKPR': '0.12', 'KMAX': '16'}","{'RND': '33', 'KPR': '0.64', 'APR': '0.21', 'FKPR': '0.12', 'KMAX': '13'}","{'RND': '98', 'KPR': '0.83', 'APR': '0.32', 'FKPR': '0.10', 'KMAX': '34'}","{'RND': '122', 'KPR': '0.82', 'APR': '0.31', 'FKPR': '0.11', 'KMAX': '26'}","{'RND': '33', 'KPR': '0.61', 'APR': '0.33', 'FKPR': '0.12', 'KMAX': '13'}"
12528,DisisJohn,"{'RND': '71', 'KPR': '0.77', 'APR': '0.06', 'FKPR': '0.28', 'KMAX': '20'}","{'RND': '108', 'KPR': '0.73', 'APR': '0.16', 'FKPR': '0.19', 'KMAX': '21'}","{'RND': '41', 'KPR': '0.98', 'APR': '0.07', 'FKPR': '0.22', 'KMAX': '24'}","{'RND': '33', 'KPR': '0.61', 'APR': '0.06', 'FKPR': '0.18', 'KMAX': '14'}","{'RND': '98', 'KPR': '0.76', 'APR': '0.11', 'FKPR': '0.23', 'KMAX': '21'}","{'RND': '122', 'KPR': '0.73', 'APR': '0.20', 'FKPR': '0.19', 'KMAX': '20'}","{'RND': '33', 'KPR': '0.48', 'APR': '0.24', 'FKPR': '0.15', 'KMAX': '12'}"
5203,Bati,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '135', 'KPR': '0.53', 'APR': '0.45', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '61', 'KPR': '0.34', 'APR': '0.31', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': '132', 'KPR': '0.49', 'APR': '0.33', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '143', 'KPR': '0.49', 'APR': '0.43', 'FKPR': '0.06', 'KMAX': '17'}","{'RND': '123', 'KPR': '0.63', 'APR': '0.57', 'FKPR': '0.05', 'KMAX': '20'}"
